timestamp,machine_id,temperature_c,pressure_bar,vibration_mm_s,energy_kwh
2026-08-01 06:40:00,M-103,68.0379003950002,5.521635542450025,1.8852717304428879,57.518403253298196
2026-08-01 06:50:00,M-103,70.46019235180479,5.094824173966724,1.9854189918165328,47.687038702682905
2026-08-01 07:00:00,M-102,62.53192666523107,5.5183559698889715,2.005568030439871,41.79721144056645
2026-08-01 07:10:00,M-104,73.06646853686469,5.549619261559673,2.0631736196273285,36.662170941383614
2026-08-01 07:20:00,M-104,72.00602737681112,,2.213653936933323,51.591335071871754
2026-08-01 07:30:00,M-104,67.91455684465905,5.809054141429542,1.9876073963341272,49.731016879394176
2026-08-01 07:40:00,M-104,75.29622834216202,5.805957248174633,1.8711796012497117,43.47864278716392
2026-08-01 07:50:00,M-103,76.6878506881328,5.849651643624807,1.8573437293691066,55.182098879951084
2026-08-01 08:00:00,M-102,63.96220067815513,5.3311205431671755,1.785969469286576,45.04756194928659
2026-08-01 08:10:00,M-102,68.18637610716893,5.214483289166578,2.275640163514403,47.05749135722643
2026-08-01 08:20:00,M-103,68.1542882510635,5.592767687430251,1.7737150321832198,47.88335106691439
2026-08-01 08:30:00,M-102,67.30048449445567,5.5294364281448605,2.2963698881528853,45.543330805033385
2026-08-01 08:40:00,M-103,76.14737420965874,5.060920193467783,2.006649678790955,49.651055460246994
2026-08-01 08:50:00,M-104,71.03086930613598,5.382170533963721,1.8175608176003546,56.06060602153101
2026-08-01 09:00:00,M-103,70.67742579344694,5.184206589946933,2.2164425255104474,40.00262671317104
2026-08-01 09:10:00,M-104,61.98068817796623,4.815730191192975,1.7453911263469086,51.41964096931806
2026-08-01 09:20:00,M-104,75.17709015104613,5.7807073336193575,2.2233644142548745,49.20511068724509
2026-08-01 09:30:00,M-101,65.80370802573263,5.22483965913854,2.0744541424171246,49.07634680681294
2026-08-01 09:40:00,M-103,72.29966315133164,6.121918715964483,1.7912863588178278,54.10291198911864
2026-08-01 09:50:00,M-101,73.38688468979096,4.468528478410075,2.185022185367096,48.34508197652011
2026-08-01 10:00:00,M-103,78.80329297919326,4.949449552220486,2.1913064039910237,51.36160483333992
2026-08-01 10:10:00,M-103,65.45589800440445,5.214687476510893,2.4051318620334854,53.01105240699803
2026-08-01 10:20:00,M-101,56.90243922089587,5.711821493933011,2.3381514543432536,44.469443597335754
2026-08-01 10:30:00,M-101,72.91924772376848,5.379761217670984,2.171945907254199,50.09428422569659
2026-08-01 10:40:00,M-103,81.00255590755427,5.339712739381338,1.605343167076933,46.24448674952558
2026-08-01 10:50:00,M-102,78.19473176469718,4.692731293350634,2.8570054458609198,47.07122754196073
2026-08-01 11:00:00,M-104,73.04829707637313,4.679376371246738,1.5087343261248665,45.74557022465168
2026-08-01 11:10:00,M-101,69.54181907183977,5.345127097130457,2.3322421109988083,51.2975628286782
2026-08-01 11:20:00,M-104,76.03561298318655,4.586152302781739,2.1509493359102043,48.57151296312777
2026-08-01 11:30:00,M-102,67.13226900147765,4.960655012369802,1.58905016963161,50.76180824021672
2026-08-01 11:40:00,M-102,74.38178884678109,5.425412798088636,1.9564946713925253,47.87737845972976
2026-08-01 11:50:00,M-102,74.52735079583313,4.757954077475451,1.9724364898143758,36.77115291270773
2026-08-01 12:00:00,M-101,77.30104953749439,5.922410183062813,2.4569539505336833,48.21957891269796
2026-08-01 12:10:00,M-102,85.7983001945554,5.750771354907051,1.750341184901926,48.44476568609772
2026-08-01 12:20:00,M-101,73.96207983589383,4.492861000747765,1.908319247751476,49.69817156007422
2026-08-01 12:30:00,M-102,69.4551818714625,4.780432940568106,1.1823756382425579,43.843895644199804
2026-08-01 12:40:00,M-104,71.87212843904003,4.171400239977273,2.607166977593252,39.63171198334142
2026-08-01 12:50:00,M-104,63.15462047555441,4.847833886853341,1.625336114942975,52.37224651425994
2026-08-01 13:00:00,M-103,68.52643434455472,5.54487481445758,2.114418802483711,46.08475410426082
2026-08-01 13:10:00,M-104,69.95358780943448,5.013747275976314,1.9645072595973476,49.19870833379497
2026-08-01 13:20:00,M-103,69.37955801032703,5.4073587596271855,1.965699661625831,46.02977944078193
2026-08-01 13:30:00,M-104,72.76177436016862,4.514949556773216,2.283451694704806,47.95756721958484
2026-08-01 13:40:00,M-101,67.887900338089,5.559088864561858,2.584941861106272,44.85500256444934
2026-08-01 13:50:00,M-104,77.60515333662235,4.950200847432242,2.0880227844796972,41.223414875923204
2026-08-01 14:00:00,M-103,72.00103532459099,5.205476357027307,2.229277306170684,51.3161216253806
2026-08-01 14:10:00,M-103,71.95349839430693,5.158206474373126,2.1151120378544643,43.77815938241716
2026-08-01 14:20:00,M-102,70.36052641743541,4.627803165598472,2.356135998375719,49.14766036626367
2026-08-01 14:30:00,M-101,72.7759534192949,4.681112050717098,1.8379792671797854,50.87322155331454
2026-08-01 14:40:00,M-104,76.12549132333817,5.635507511051542,2.376386694045745,43.89231099077843
2026-08-01 14:50:00,M-102,67.6643489214455,5.379546470875763,2.3886749529765843,39.57280055938911
2026-08-01 15:00:00,M-104,68.70941755462371,5.672522068699042,2.3788879530390186,64.98259929697137
2026-08-01 15:10:00,M-104,70.48136985611667,5.346096205976133,1.7689482464322335,44.30559686838202
2026-08-01 15:20:00,M-102,65.27064538263393,5.264345785664148,1.9410818280169833,52.363920110208106
2026-08-01 15:30:00,M-102,67.90371070139251,4.423295221599956,2.0838134460731523,61.57624484699087
2026-08-01 15:40:00,M-102,69.6188956322767,5.078334986457474,1.520205284309848,53.52935422797725
2026-08-01 15:50:00,M-102,76.37194590356364,5.187677055818315,2.5582220728301053,45.89690033820714
2026-08-01 16:00:00,M-102,73.31280664500963,6.078898239222658,1.9957032132742385,47.53018528725422
2026-08-01 16:10:00,M-104,72.96794955683772,5.509130484444405,2.0993747606616524,42.171749461828064
2026-08-01 16:20:00,M-102,76.25448981083986,5.891227531769288,1.7980484460954789,54.1718749887042
2026-08-01 16:30:00,M-101,71.31314105800301,5.4688919676526275,1.535592854221542,51.96389495641082
2026-08-01 16:40:00,M-103,73.95232424964445,4.879913547872734,1.78858954008383,44.3990192721678
2026-08-01 16:50:00,M-102,71.48389123533752,5.252705897267433,2.076721465671756,40.70477635031089
2026-08-01 17:00:00,M-102,73.32681174699815,5.306300640818905,2.235700084463793,38.75136383635416
2026-08-01 17:10:00,M-104,69.08620671194208,4.777379993603193,2.056627039210952,54.905598026629406
2026-08-01 17:20:00,M-102,59.80591420861786,5.027025680533185,2.121353405684683,48.84261190268892
2026-08-01 17:30:00,M-102,71.32860418906849,5.1074048528452725,1.8820407688615182,49.504891754329265
2026-08-01 17:40:00,M-102,79.1137406804997,5.922528924654303,2.1736869981858997,42.2393596189635
2026-08-01 17:50:00,M-104,76.63107701120796,4.26366676357406,2.5189915032350676,37.755478276869155
2026-08-01 18:00:00,M-102,76.82698742295585,5.74261828932222,2.2466763048536453,54.738295022981426
2026-08-01 18:10:00,M-103,78.18065360903108,4.778442144268278,2.283339660888529,48.29427325898062
2026-08-01 18:20:00,M-104,72.44328795480719,4.582564365728674,2.102905739757321,54.35064262040334
2026-08-01 18:30:00,M-103,72.98657853702798,5.730973958517309,1.4738957256401393,45.29846811439105
2026-08-01 18:40:00,M-104,68.91174052282825,5.529354131155472,1.6343667142790648,46.34227509874199
2026-08-01 18:50:00,M-102,70.41963571986476,5.764533416071536,2.1592065302323453,52.99308723634442
2026-08-01 19:00:00,M-103,75.0788557488557,5.56031587639551,1.99617133181397,53.126436557553674
2026-08-01 19:10:00,M-104,78.01942218584408,6.126930250781831,2.15394501026549,53.58295935880168
2026-08-01 19:20:00,M-101,71.302768621595,5.451425726625018,2.5867481962454257,45.933591228281124
2026-08-01 19:30:00,M-102,69.74905367574294,5.129585180744579,2.254112599730267,52.301830663556075
2026-08-01 19:40:00,M-104,72.00263979428298,5.354316869794604,2.4406101720099875,55.763696258337035
2026-08-01 19:50:00,M-101,75.00603374464558,5.759561107755684,2.0331384863147557,47.26659591822926
2026-08-01 20:00:00,M-104,64.7807259193323,4.849281103632947,1.717474512880446,44.405581453581625
2026-08-01 20:10:00,M-101,60.51909523431381,4.906650137860879,1.9797468442749806,57.39923322321736
2026-08-01 20:20:00,M-102,69.24731575254208,5.060967993430942,1.7183368651983018,43.41887986514085
2026-08-01 20:30:00,M-103,65.89643787042921,4.2529377405556,2.545403234870357,52.40633547980134
2026-08-01 20:40:00,M-101,69.45929901176345,5.262135283787896,2.276636876787414,47.59104382636097
2026-08-01 20:50:00,M-104,71.26109840591265,4.351242083222038,2.182179373819898,35.109040684608075
2026-08-01 21:00:00,M-102,69.73375795488494,5.2238766908196785,2.432580120779836,55.90015847235006
2026-08-01 21:10:00,M-101,79.26233767235372,5.589380390260863,1.2929802549168712,28.695024593168426
2026-08-01 21:20:00,M-104,73.63372382301161,4.985405592710274,2.2058482829699306,34.11110353269674
2026-08-01 21:30:00,M-104,73.50237179805414,5.954702141584092,1.5412739754934697,51.6913105563647
2026-08-01 21:40:00,M-104,75.111035720217,4.5427745952616805,1.9974605055370185,51.689498390746806
2026-08-01 21:50:00,M-101,66.30583441109616,5.736067306734325,1.8909023426364748,43.53694099485725
2026-08-01 22:00:00,M-101,77.19555893710134,5.5038116753831146,2.2316078142339317,49.03475463212271
2026-08-01 22:10:00,M-101,71.6211785673227,4.42778503826019,2.079865551136334,30.279989679553967
2026-08-01 22:20:00,M-103,75.35240308620607,6.4198574345682395,2.4707910107641258,52.948828251294195
2026-08-01 22:30:00,M-101,66.64071383479923,5.171314621523216,1.7893359936735853,49.74807840937518
2026-08-01 22:40:00,M-101,64.23120616991967,4.8051321900299655,2.2481900363716494,47.68050002666343
2026-08-01 22:50:00,M-101,76.08944829012515,4.566810762347193,2.056778125914591,48.1458903749644
2026-08-01 23:00:00,M-103,73.88204763048758,5.100991887553147,1.4276484054749567,51.45277923335122
2026-08-01 23:10:00,M-101,67.48974222821245,5.142666907424518,1.6784842395169386,47.797689335514974
2026-08-01 23:20:00,M-104,67.65168459362653,5.246190487842849,1.947542688267241,34.88161148088146
2026-08-01 23:30:00,M-101,77.62717392207385,5.065991729699218,2.3893023574621046,63.37432564165766
2026-08-01 23:40:00,M-104,66.05294053566337,5.484951389551792,2.16230307014499,56.40560573599916
2026-08-01 23:50:00,M-104,80.21336476627982,5.025566575301539,1.59137471164175,39.0053873663162
2026-08-02 00:00:00,M-104,67.49689632676066,4.329266147241788,1.950889320183494,45.58403938666387
2026-08-02 00:10:00,M-103,75.19195962804191,5.132787326957661,2.7062322570775605,46.34776066890771
2026-08-02 00:20:00,M-103,70.35690762125508,4.134635055982025,2.0389281671943005,55.55194696556274
2026-08-02 00:30:00,M-103,75.01593715541172,5.359196783901125,1.8854360487246615,32.88511745276163
2026-08-02 00:40:00,M-101,69.27942998942903,4.759314896372814,2.1721088742646772,44.50694214899148
2026-08-02 00:50:00,M-104,71.18603546963853,5.27351215971211,2.2671875778536896,35.675544896637476
2026-08-02 01:00:00,M-103,72.2045958769786,5.791333741686072,1.8403410783819794,46.00433138920163
2026-08-02 01:10:00,M-103,66.98906272109264,4.7730630871294,2.175901171030003,44.69249374840567
2026-08-02 01:20:00,M-101,75.70412172710063,5.677565316330453,1.8848886761652168,48.55785847167898
2026-08-02 01:30:00,M-103,69.43393216764207,5.0049746949912315,2.2517646606403035,43.765879206935715
2026-08-02 01:40:00,M-101,70.85700042329991,5.988937660929514,2.059392605289949,42.74283626026633
2026-08-02 01:50:00,M-102,67.02825312695744,5.035681324060804,2.168688739468512,52.33759684234204
2026-08-02 02:00:00,M-103,59.18833170602345,4.821778156521989,1.7342857588413736,51.18270918659806
2026-08-02 02:10:00,M-102,71.04486118699916,5.50925730267788,1.7125497655744992,51.859788399447694
2026-08-02 02:20:00,M-101,84.06307710806458,5.003894621669364,2.330924056630788,46.7616993665641
2026-08-02 02:30:00,M-104,75.92302143949011,4.821347718641946,1.9722112665150773,43.99782992442368
2026-08-02 02:40:00,M-103,71.90369810132803,4.984972067183294,2.0997621597347766,47.16803262585461
2026-08-02 02:50:00,M-101,70.68554585395866,5.17992706051765,1.892761600519718,51.508134490479165
2026-08-02 03:00:00,M-104,72.11232946406024,5.803981059060185,2.3145543709047756,32.76254209319706
2026-08-02 03:10:00,M-104,74.73559557587605,4.329660514543191,1.7872665069896199,50.758783512596004
2026-08-02 03:20:00,M-102,66.09593592345577,5.210386296527689,1.952539566034691,50.16396731134358
2026-08-02 03:30:00,M-101,77.57160847334436,5.48120661759432,2.2750974844460963,48.43505634260009
2026-08-02 03:40:00,M-104,75.57690657720622,5.287051858746309,2.410538694707493,46.95480604689828
2026-08-02 03:50:00,M-103,75.59092862853967,5.78943932624509,1.8166842481406609,30.037164298473105
2026-08-02 04:00:00,M-103,74.19237869404864,5.166544601608664,2.685889393684559,44.92102715829716
2026-08-02 04:10:00,M-102,72.09808328846995,5.116951851016325,2.1096345927927658,60.526070977541615
2026-08-02 04:20:00,M-104,75.3643061798341,5.466548296156005,1.634975108366942,48.09030906897814
2026-08-02 04:30:00,M-101,74.95907066870689,5.244691216728108,2.1291682170064887,45.848971129276975
2026-08-02 04:40:00,M-103,70.22979644529488,5.024316067773788,1.86595027493079,48.11834336913079
2026-08-02 04:50:00,M-104,69.13199113551549,5.432264817813871,2.1519239705141118,50.48341008039606
2026-08-02 05:00:00,M-104,72.50928147630994,4.90636226805251,1.9850003133188816,52.61174171282625
2026-08-02 05:10:00,M-102,79.74510075747594,4.924970281591303,2.0259957915665505,46.397838857894406
2026-08-02 05:20:00,M-103,65.80446462173049,4.962402690205474,1.680942318194849,50.97443721675579
2026-08-02 05:30:00,M-103,64.6623736712378,5.808881122074883,2.346521430750726,59.736555619329515
2026-08-02 05:40:00,M-101,72.82380420618259,3.750542639806429,1.5953554214971388,55.04375559602901
2026-08-02 05:50:00,M-103,72.25443850928009,5.378019475643324,1.6119322866082517,64.38210151099887
2026-08-02 06:00:00,M-101,72.86670832185204,5.2154223163901,2.12857612220162,43.402607491537985
2026-08-02 06:10:00,M-103,73.2197659895425,4.443608293342846,2.5609954865122893,59.73332655251411
2026-08-02 06:20:00,M-102,70.88398872682598,5.339377050611201,1.8765924160274574,42.465284520541836
2026-08-02 06:30:00,M-103,79.44931719301042,5.41408839632419,2.245340312946388,50.47496302718324
2026-08-02 06:40:00,M-101,63.995480107617425,5.46533765411083,2.375669061902241,53.12733570466669
2026-08-02 06:50:00,M-101,67.85751487609878,4.006677371629773,2.2851395530529244,44.42455965666869
2026-08-02 07:00:00,M-102,71.48372619925476,5.8148752353344975,1.8910770987892116,48.61574994231993
2026-08-02 07:10:00,M-103,63.784055944229166,4.868018482891822,1.618133648982074,54.37322771716289
2026-08-02 07:20:00,M-103,71.12072797783965,5.508955486038929,1.2273583520150257,43.02810371181664
2026-08-02 07:30:00,M-102,80.3073508286401,5.533483201307029,1.9080058251881624,59.68568421683353
2026-08-02 07:40:00,M-103,72.10443244147982,4.805486311471318,2.412330578996761,38.30782362690856
2026-08-02 07:50:00,M-103,73.15350452859342,5.497206978558198,1.606541905333323,61.577840099098694
2026-08-02 08:00:00,M-101,65.6991761741371,5.026528041589439,2.245073446631568,55.00928294359714
2026-08-02 08:10:00,M-103,68.91819295980261,4.267880269297829,1.6674466144818447,47.37192096570555
2026-08-02 08:20:00,M-103,70.12401809838032,5.725483866487501,2.0371254017353935,45.18132252134288
2026-08-02 08:30:00,M-102,70.41142451621883,4.8512297666426925,2.247727064954256,44.450802160462835
2026-08-02 08:40:00,M-102,78.40821897501884,4.815477941767876,1.7691765971065503,47.04943051820089
2026-08-02 08:50:00,M-104,74.78845530362562,5.018620359383475,2.05966963824392,47.660528969158214
2026-08-02 09:00:00,M-101,66.44271021531483,5.322506526397325,1.854718032146135,56.786583726442075
2026-08-02 09:10:00,M-103,73.23252389216002,5.174228315130054,2.246802030628362,61.78057870269209
2026-08-02 09:20:00,M-103,74.49110874248393,5.446630116118227,2.082361008969623,49.39565944457805
2026-08-02 09:30:00,M-104,77.70074519260633,4.597229785062104,2.0197776860502437,42.08060058407417
2026-08-02 09:40:00,M-103,79.90270343284186,4.86592613330617,2.5454224860496923,44.179917715546644
2026-08-02 09:50:00,M-101,66.92452904086066,5.14780131745531,2.2318071498289056,46.718364507721006
2026-08-02 10:00:00,M-104,67.94571244394831,6.054049281696418,1.7583768468557988,40.789145262922574
2026-08-02 10:10:00,M-101,65.71211070542692,5.148784357713809,1.9699476347207834,39.74741018524835
2026-08-02 10:20:00,M-104,70.82990070446509,5.688350018647735,1.9734354252221187,62.679890486611185
2026-08-02 10:30:00,M-104,74.33179187223168,5.217349825952943,2.0281118504188242,50.11829468162378
2026-08-02 10:40:00,M-102,76.9366725829455,4.982353613153094,2.883578246812623,42.16806806423757
2026-08-02 10:50:00,M-101,71.62024488178739,5.088974009148502,2.129798162448849,53.71622499250399
2026-08-02 11:00:00,M-103,70.40076238372578,5.124211129587004,1.2874341004633285,39.75157712635208
2026-08-02 11:10:00,M-103,72.7587899612437,5.471640582532332,1.8100203598990623,40.327915664902626
2026-08-02 11:20:00,M-101,67.82428549184988,5.81857507040945,1.3236697693764672,42.37870319255028
2026-08-02 11:30:00,M-103,82.44769360847387,5.3618563814588445,1.884570610033956,59.58159296605523
2026-08-02 11:40:00,M-103,63.96169486440971,5.73418495543379,1.30444141959575,46.229839539551385
2026-08-02 11:50:00,M-101,72.92370289447862,4.765844618066642,1.6949433351260503,30.908051091682594
2026-08-02 12:00:00,M-104,82.1180310961482,5.0134162710336865,1.467747464628058,56.47046153222915
2026-08-02 12:10:00,M-101,72.03399922279999,4.87406385960655,2.134456062288617,45.8553304508635
2026-08-02 12:20:00,M-104,71.04980482499253,5.341500065893684,2.0001887769201074,35.05414395885116
2026-08-02 12:30:00,M-103,70.21277288594787,5.038468726669264,2.1060368076245557,45.78321558425613
2026-08-02 12:40:00,M-103,71.09804159118796,5.528397821665388,1.9634070140010158,51.64702727623432
2026-08-02 12:50:00,M-103,78.86424237338265,4.781049229765402,1.5119957874284538,50.82834416573078
2026-08-02 13:00:00,M-102,60.940690443352466,5.219363937994577,2.1797324792391573,60.58890485415373
2026-08-02 13:10:00,M-104,79.66716850648163,5.509086059955515,2.6727785960943082,42.030624962010485
2026-08-02 13:20:00,M-102,64.88021423774927,4.270613751231726,2.1432244025122915,48.3270408418548
2026-08-02 13:30:00,M-102,70.66673835382792,6.154734088298592,1.850926390238852,43.10301504995105
2026-08-02 13:40:00,M-101,69.85377789850669,5.0725816518040565,1.5001764883630941,37.20464974068944
2026-08-02 13:50:00,M-102,74.9427663488536,4.288732038845723,1.6821765602340122,54.198691606141686
2026-08-02 14:00:00,M-101,64.00937824058126,5.271142254359554,2.1585638798002207,51.242886984032644
2026-08-02 14:10:00,M-101,74.31086333040972,5.215049560587918,2.3755913093797814,49.985749147891966
2026-08-02 14:20:00,M-102,82.12154811643427,5.163147529192378,2.0913031611526915,50.987531352810514
2026-08-02 14:30:00,M-104,65.18412997703595,5.646036000817,2.279960551397094,43.20169003118106
2026-08-02 14:40:00,M-104,72.94853083805198,5.536350237142175,2.247687385409535,40.960134388772644
2026-08-02 14:50:00,M-104,68.69008911101696,5.33404428596073,2.177287036985071,48.26353160518552
2026-08-02 15:00:00,M-104,74.12943603096518,5.402570035275992,1.7695342416585604,56.128479816881296
2026-08-02 15:10:00,M-104,72.09573888707877,5.153038697752861,2.0608732291913032,59.25653994817483
2026-08-02 15:20:00,M-102,68.79256545477845,5.998970882158022,1.7030677686412516,53.56802894765203
2026-08-02 15:30:00,M-102,74.43936142435537,4.5343617917390056,2.0061001335353357,48.20422098737667
2026-08-02 15:40:00,M-103,81.02174054893372,5.262843253397154,2.115802235873419,49.88848750579955
2026-08-02 15:50:00,M-104,71.0454810413635,5.229261084034952,2.5875743325853993,48.0811570152776
2026-08-02 16:00:00,M-102,75.5987897107409,5.565976182729067,1.5415938089713288,40.818396622104004
2026-08-02 16:10:00,M-103,65.53363521064418,4.820265755158795,2.1685276708469567,48.172531647473804
2026-08-02 16:20:00,M-104,67.21781811590995,4.415347328921559,2.5184328070682582,38.656212276880545
2026-08-02 16:30:00,M-101,74.36203138940189,5.270570357244187,2.2655967180435788,47.13145941727872
2026-08-02 16:40:00,M-103,79.42058014267982,5.326553721498372,2.2915309049887647,59.452735774174236
2026-08-02 16:50:00,M-102,73.7780667439283,5.870319734251442,2.205693215653734,53.760014559483466
2026-08-02 17:00:00,M-101,70.43470984738423,4.628337079153711,2.4544170714213958,41.538165710344295
2026-08-02 17:10:00,M-101,71.99645702711678,5.719612195022524,1.619382641160671,47.49299651250402
2026-08-02 17:20:00,M-101,65.74796133015141,6.265336463812205,1.5149256669104139,42.15936581771683
2026-08-02 17:30:00,M-103,75.02257663177683,5.030005800614886,1.9977830508371603,47.56240362275953
2026-08-02 17:40:00,M-102,76.41166531161704,4.619076001228049,1.2435932637499016,55.287754715671944
2026-08-02 17:50:00,M-101,69.7395483358346,5.016861535131983,2.430726031462304,52.57105556816933
2026-08-02 18:00:00,M-104,69.6497892612025,5.206302235317121,2.4272503184234044,65.38900856521735
2026-08-02 18:10:00,M-101,73.32939114826024,5.453704543753112,1.848327305720416,56.347341817553
2026-08-02 18:20:00,M-101,69.81640131979702,4.933872371572879,1.8702302911688216,49.42800266754384
2026-08-02 18:30:00,M-103,71.66933692687088,5.899839340366304,1.974678383697265,52.74004981893305
2026-08-02 18:40:00,M-103,82.49860894583257,4.698460458246372,2.0182072276538667,46.58289778071665
2026-08-02 18:50:00,M-102,70.76487149627002,4.41735768152224,2.044510871718,40.10747027039453
2026-08-02 19:00:00,M-104,70.20829923989389,5.698019690929293,2.195381237407406,57.140436048012646
2026-08-02 19:10:00,M-103,68.7622909718242,4.17642053595721,1.9395807764470328,55.062940338521535
2026-08-02 19:20:00,M-101,75.72095985749968,5.108141604007278,2.3301176562172277,46.31262049784225
2026-08-02 19:30:00,M-102,71.09387913390948,6.602956508143622,2.156081721993856,49.91755015851937
2026-08-02 19:40:00,M-101,68.75313480839287,5.194580401168031,1.7875627939445775,56.68657431169365
2026-08-02 19:50:00,M-101,78.60652016136505,4.695654557186688,2.467289433731434,53.92445998344214
2026-08-02 20:00:00,M-103,79.09801502256819,5.174171141295943,1.5246100548571295,37.75829124125211
2026-08-02 20:10:00,M-102,68.99788217130647,5.17713964512121,1.9677419662124833,49.70534015042877
2026-08-02 20:20:00,M-104,62.66730024319692,5.2722924731589025,2.3384210903764138,46.82657932158145
2026-08-02 20:30:00,M-104,77.0375684491846,5.498018341971829,1.7469244132807493,55.791004893970765
2026-08-02 20:40:00,M-103,68.57685087119998,4.732399974234518,2.108344476368503,55.21729917147863
2026-08-02 20:50:00,M-103,75.95312799581384,5.9593966248565575,2.190168858949667,57.23025479724632
2026-08-02 21:00:00,M-102,62.14948091144082,5.310301427967678,1.6988166462065664,40.17473962895855
2026-08-02 21:10:00,M-104,76.46298669149655,5.527057320880812,1.9746327981420877,42.51121926160633
2026-08-02 21:20:00,M-104,65.9441403535961,4.917332770109961,1.9452236594267764,55.79857705294807
2026-08-02 21:30:00,M-104,75.65382059533262,5.77887196164799,1.8068917518586975,43.85847929260288
2026-08-02 21:40:00,M-101,72.07136533918217,5.084326416034121,2.805586198217771,37.34996913359985
2026-08-02 21:50:00,M-104,67.23030290301678,5.32489863107209,1.7329127762940835,51.72817541329846
2026-08-02 22:00:00,M-101,69.9648184353661,4.780102265265801,2.351725602923759,44.16947091813819
2026-08-02 22:10:00,M-102,75.4315922847835,4.751380768119043,1.8625196440916003,60.5285353921588
2026-08-02 22:20:00,M-101,72.52947226557617,5.509692387903797,1.6196773338901513,50.073291877919246
2026-08-02 22:30:00,M-102,74.92206490236242,5.000376926406677,2.035984985104274,49.12181500649166
